unix_ts,t_s,L,F,X,Y,Z
1777305580.060,249.077,699,0,0,0,0
1777305580.173,249.190,700,0,0,0,0
1777305580.269,249.286,699,0,0,0,0
1777305580.380,249.398,700,0,1,0,0
1777305580.476,249.494,700,0,1,0,0
1777305580.589,249.606,699,0,1,1,0
1777305580.683,249.701,699,0,1,0,0
1777305580.796,249.813,699,0,2,2,0
1777305580.907,249.925,699,0,1,0,0
1777305581.006,250.023,699,0,2,2,0
1777305581.117,250.134,700,0,2,0,0
1777305581.227,250.245,700,0,1,1,0
1777305581.324,250.341,699,0,0,0,0
1777305581.434,250.453,700,0,1,1,0
1777305581.532,250.550,700,0,1,0,0
1777305581.643,250.661,699,0,0,0,0
1777305581.739,250.757,700,0,0,0,0
1777305581.850,250.868,700,0,0,0,0
1777305581.950,250.965,699,0,0,0,0
1777305582.060,251.077,700,0,0,0,0
1777305582.171,251.188,699,0,0,0,0
1777305582.267,251.285,699,0,0,0,0
1777305582.378,251.396,700,0,1,0,0
1777305582.475,251.492,700,0,1,1,0
1777305582.587,251.604,700,0,1,0,0
1777305582.682,251.700,699,0,1,1,0
1777305582.794,251.812,700,0,2,0,0
1777305582.906,251.924,699,0,1,1,0
1777305583.001,252.020,699,0,2,0,0
1777305583.114,252.131,700,0,1,0,0
1777305583.210,252.228,699,0,2,2,0
1777305583.322,252.340,699,0,1,0,0
1777305583.418,252.436,699,0,1,1,0
1777305583.529,252.547,700,0,0,0,0
1777305583.642,252.659,699,0,0,0,0
1777305583.737,252.755,699,0,0,0,0
1777305583.850,252.867,699,0,0,0,0
1777305583.946,252.964,698,0,1,0,0
1777305584.058,253.076,700,0,0,0,0
1777305584.155,253.172,699,0,2,0,0
1777305584.266,253.284,700,0,1,1,0
1777305584.377,253.395,698,0,2,0,0
1777305584.474,253.492,699,0,1,1,0
1777305584.585,253.603,699,0,1,0,0
1777305584.682,253.700,699,0,0,0,0
1777305584.793,253.811,700,0,0,0,0
1777305584.889,253.907,699,0,0,0,0
1777305585.001,254.019,699,0,0,0,0
1777305585.113,254.131,698,0,2,2,0
1777305585.210,254.227,699,0,3,0,0
1777305585.321,254.339,699,0,2,2,0
1777305585.417,254.435,699,0,0,0,0
1777305585.528,254.547,700,0,1,1,0
1777305585.626,254.643,699,0,0,0,0
1777305585.736,254.755,699,0,0,0,0
1777305585.848,254.866,699,0,0,0,0
1777305585.944,254.962,698,0,1,1,0
1777305586.056,255.074,699,0,2,0,0
1777305586.152,255.170,699,0,2,2,0
1777305586.264,255.282,700,0,0,0,0
1777305586.360,255.378,700,0,1,0,0
1777305586.475,255.490,699,0,0,0,0
1777305586.569,255.587,699,0,0,0,0
1777305586.681,255.698,699,0,1,1,0
1777305586.793,255.810,699,0,2,0,0
1777305586.888,255.906,699,0,1,1,0
1777305587.002,256.020,699,0,2,0,0
1777305587.097,256.114,699,0,0,0,0
1777305587.208,256.226,700,0,0,0,0
1777305587.320,256.338,700,0,0,0,0
1777305587.415,256.433,699,0,0,0,0
1777305587.527,256.545,699,0,0,0,0
1777305587.623,256.641,699,0,1,0,0
1777305587.735,256.753,699,0,2,2,0
1777305587.850,256.865,700,0,2,0,0
1777305587.942,256.961,699,0,1,1,0
1777305588.054,257.073,700,0,0,0,0
1777305588.150,257.169,699,0,0,0,0
1777305588.264,257.281,699,0,0,0,0
1777305588.359,257.377,699,0,1,1,0
1777305588.471,257.489,700,0,2,0,0
1777305588.567,257.585,699,0,1,1,0
1777305588.679,257.697,699,0,1,0,0
1777305588.791,257.809,699,0,0,0,0
1777305588.886,257.905,698,0,1,0,0
1777305588.999,258.017,699,0,1,1,0
1777305589.094,258.112,700,0,2,0,0
1777305589.208,258.225,700,0,1,1,0
1777305589.318,258.336,700,0,1,0,0
1777305589.414,258.432,701,0,0,0,0
1777305589.526,258.544,697,0,0,0,0
1777305589.623,258.641,699,0,0,0,0
1777305589.734,258.752,697,0,1,1,0
1777305589.829,258.848,696,0,1,0,0
1777305589.942,258.960,697,0,2,2,0
1777305590.039,259.056,694,0,1,0,0
1777305590.151,259.168,694,0,3,3,0
1777305590.261,259.280,694,0,0,0,0
1777305590.358,259.376,693,0,1,1,0
1777305590.469,259.487,693,0,1,0,0
1777305590.566,259.584,695,0,2,2,0
1777305590.678,259.695,697,0,1,0,0
1777305590.775,259.792,694,0,1,1,0
1777305590.886,259.903,695,0,0,0,0
1777305590.998,260.015,693,0,0,0,0
1777305591.095,260.111,693,0,2,0,0
1777305591.204,260.223,693,0,1,1,0
1777305591.301,260.319,693,0,2,0,0
1777305591.415,260.432,692,0,0,0,0
1777305591.511,260.527,692,0,0,0,0
1777305591.622,260.639,692,0,0,0,0
1777305591.731,260.750,691,0,1,0,0
1777305591.829,260.847,691,0,0,0,0
1777305591.941,260.958,690,0,1,0,0
1777305592.038,261.055,688,0,1,1,0
1777305592.148,261.166,687,0,0,0,0
1777305592.245,261.263,686,0,1,1,0
1777305592.356,261.375,685,0,1,0,0
1777305592.468,261.486,686,0,2,2,0
1777305592.566,261.583,686,0,1,0,0
1777305592.676,261.694,687,0,1,1,0
1777305592.774,261.791,688,0,0,0,0
1777305592.883,261.902,687,0,0,0,0
1777305592.981,261.998,688,0,1,1,0
1777305593.092,262.110,688,0,1,0,0
1777305593.204,262.222,687,0,2,2,0
1777305593.300,262.318,688,0,3,0,0
1777305593.412,262.430,687,0,1,1,0
1777305593.508,262.526,688,0,1,0,0
1777305593.619,262.637,687,0,0,0,0
1777305593.716,262.734,688,0,0,0,0
1777305593.827,262.845,688,0,0,0,0
1777305593.939,262.957,688,0,0,0,0
1777305594.035,263.053,689,0,0,0,0
1777305594.148,263.165,688,0,0,0,0
1777305594.249,263.266,688,0,1,1,0
1777305594.357,263.374,688,0,1,0,0
1777305594.452,263.469,688,0,1,1,0
1777305594.564,263.581,690,0,2,0,0
1777305594.675,263.693,687,0,2,2,0
1777305594.771,263.789,687,0,2,0,0
1777305594.883,263.901,687,0,2,2,0
1777305594.980,263.998,688,0,1,0,0
1777305595.090,264.108,687,0,2,2,0
1777305595.186,264.205,688,0,2,0,0
1777305595.298,264.316,687,0,1,1,0
1777305595.410,264.428,687,0,1,0,0
1777305595.507,264.524,688,0,1,1,0
1777305595.618,264.636,687,0,1,0,0
1777305595.715,264.733,687,0,1,1,0
1777305595.825,264.844,687,0,0,0,0
1777305595.938,264.956,687,0,1,1,0
1777305596.034,265.052,687,0,1,0,0
1777305596.145,265.164,687,0,0,0,0
1777305596.242,265.260,688,0,1,1,0
1777305596.353,265.371,687,0,0,0,0
1777305596.449,265.468,687,0,0,0,0
1777305596.561,265.579,687,0,1,0,0
1777305596.659,265.676,688,0,0,0,0
1777305596.770,265.788,687,0,0,0,0
1777305596.882,265.899,687,0,0,0,0
1777305596.983,266.001,687,0,0,0,0
1777305597.092,266.110,688,0,0,0,0
1777305597.187,266.204,688,0,0,0,0
1777305597.303,266.319,688,0,0,0,0
1777305597.393,266.411,689,0,0,0,0
1777305597.506,266.524,689,0,1,1,0
1777305597.617,266.635,688,0,1,0,0
1777305597.714,266.731,689,0,2,2,0
1777305597.826,266.843,690,0,2,0,0
1777305597.922,266.940,692,0,2,2,0
1777305598.033,267.051,692,0,1,0,0
1777305598.129,267.147,693,0,1,1,0
1777305598.241,267.258,694,0,0,0,0
1777305598.352,267.371,696,0,0,0,0
1777305598.450,267.467,697,0,0,0,0
1777305598.561,267.579,698,0,0,0,0
1777305598.657,267.675,698,0,1,0,0
1777305598.769,267.786,698,0,1,1,0
1777305598.866,267.883,698,0,3,0,0
1777305598.977,267.995,697,0,2,2,0
1777305599.088,268.106,697,0,1,0,0
1777305599.185,268.203,698,0,0,0,0
1777305599.298,268.314,698,0,1,0,0
1777305599.393,268.410,697,0,0,0,0
1777305599.508,268.522,697,0,0,0,0
1777305599.618,268.634,698,0,0,0,0
1777305599.718,268.730,701,0,1,0,0
1777305599.829,268.845,698,0,0,0,0
1777305599.919,268.938,699,0,1,0,0
1777305600.035,269.049,698,0,2,0,0
1777305600.128,269.146,697,0,2,2,0
1777305600.242,269.258,697,0,1,0,0
1777305600.336,269.354,698,0,3,3,0
1777305600.449,269.466,698,0,2,0,0
1777305600.559,269.577,698,0,2,2,0
1777305600.655,269.673,699,0,1,0,0
1777305600.768,269.785,698,0,1,1,0
1777305600.864,269.881,699,0,0,0,0
1777305600.976,269.993,699,0,0,0,0
1777305601.070,270.089,698,0,0,0,0
1777305601.183,270.201,698,0,0,0,0
1777305601.295,270.313,698,0,0,0,0
1777305601.391,270.409,697,0,0,0,0
1777305601.502,270.520,697,0,1,0,0
1777305601.599,270.617,697,0,1,1,0
1777305601.711,270.729,697,0,2,0,0
1777305601.823,270.840,696,0,2,2,0
1777305601.918,270.936,697,0,1,0,0
1777305602.030,271.048,697,0,1,1,0
1777305602.126,271.144,697,0,1,0,0
1777305602.238,271.256,696,0,3,3,0
1777305602.334,271.352,697,0,2,0,0
1777305602.446,271.464,697,0,1,1,0
1777305602.542,271.560,696,0,2,0,0
1777305602.654,271.672,697,0,1,1,0
1777305602.770,271.784,696,0,1,0,0
1777305602.862,271.880,697,0,0,0,0
1777305602.975,271.992,697,0,0,0,0
1777305603.069,272.088,698,0,0,0,0
1777305603.182,272.200,697,0,0,0,0
1777305603.293,272.311,697,0,0,0,0
1777305603.391,272.408,696,0,0,0,0
1777305603.502,272.520,697,0,1,1,0
1777305603.599,272.616,695,0,1,0,0
1777305603.710,272.728,696,0,1,0,0
1777305603.806,272.824,696,0,2,2,0
1777305603.918,272.935,696,0,2,0,0
1777305604.029,273.047,696,0,2,2,0
1777305604.125,273.143,696,0,1,0,0
1777305604.238,273.255,696,0,2,2,0
1777305604.334,273.351,697,0,1,0,0
1777305604.445,273.463,697,0,1,1,0
1777305604.541,273.559,697,0,0,0,0
1777305604.653,273.671,697,0,0,0,0
1777305604.750,273.768,697,0,0,0,0
1777305604.862,273.879,698,0,0,0,0
1777305604.972,273.990,698,0,1,0,0
1777305605.074,274.090,699,0,1,1,0
1777305605.184,274.199,699,0,3,0,0
1777305605.277,274.295,699,0,1,1,0
1777305605.389,274.407,700,0,1,0,0
1777305605.501,274.518,700,0,2,2,0
1777305605.596,274.614,700,0,1,0,0
1777305605.709,274.726,700,0,1,1,0
1777305605.804,274.822,700,0,1,0,0
1777305605.917,274.934,701,0,1,1,0
1777305606.012,275.030,701,0,0,0,0
1777305606.124,275.142,702,0,1,1,0
1777305606.238,275.254,701,0,0,0,0
1777305606.333,275.350,701,0,0,0,0
1777305606.445,275.462,702,0,0,0,0
1777305606.541,275.559,702,0,0,0,0
1777305606.653,275.670,702,0,0,0,0
1777305606.749,275.767,702,0,0,0,0
1777305606.861,275.878,702,0,1,1,0
1777305606.971,275.990,701,0,2,0,0
1777305607.068,276.086,701,0,2,2,0
1777305607.179,276.197,701,0,1,0,0
1777305607.276,276.294,702,0,1,1,0
1777305607.388,276.405,702,0,0,0,0
1777305607.499,276.517,702,0,0,0,0
1777305607.596,276.614,702,1,0,0,0
1777305607.707,276.725,702,0,0,0,0
1777305607.805,276.821,702,0,0,0,0
1777305607.915,276.933,701,0,2,2,0
1777305608.011,277.029,702,0,1,0,0
1777305608.122,277.141,701,0,2,2,0
1777305608.236,277.252,700,0,1,0,0
1777305608.331,277.348,702,0,1,1,0
1777305608.442,277.460,701,0,0,0,0
1777305608.538,277.556,701,0,0,0,0
1777305608.650,277.668,701,0,0,0,0
1777305608.746,277.764,702,0,1,0,0
1777305608.858,277.876,701,0,1,1,0
1777305608.954,277.972,701,0,2,0,0
1777305609.066,278.084,701,0,2,2,0
1777305609.177,278.196,701,0,1,0,0
1777305609.273,278.292,700,0,0,0,0
1777305609.385,278.404,701,0,0,0,0
1777305609.481,278.500,701,0,0,0,0
1777305609.593,278.612,701,0,1,0,0
1777305609.705,278.723,701,0,1,1,0
1777305609.802,278.820,701,0,1,0,0
1777305609.913,278.931,703,0,1,1,0
1777305610.009,279.027,701,0,1,0,0
1777305610.121,279.139,701,0,0,0,0
1777305610.217,279.235,702,0,0,0,0
1777305610.328,279.347,700,0,1,1,0
1777305610.440,279.459,701,0,1,0,0
1777305610.539,279.556,701,0,1,1,0
1777305610.649,279.667,701,0,1,0,0
1777305610.745,279.763,701,0,1,1,0
1777305610.856,279.875,701,0,0,0,0
1777305610.953,279.971,701,0,0,0,0
1777305611.064,280.083,701,0,0,0,0
1777305611.160,280.179,700,0,1,0,0
1777305611.272,280.291,700,0,1,1,0
1777305611.384,280.402,700,0,3,0,0
1777305611.480,280.499,700,0,1,1,0
1777305611.592,280.610,700,0,1,0,0
1777305611.688,280.706,700,0,0,0,0
1777305611.800,280.818,700,0,0,0,0
1777305611.896,280.914,697,0,0,0,0
1777305612.008,281.026,697,0,0,0,0
1777305612.119,281.138,697,0,1,1,0
1777305612.215,281.234,697,0,1,0,0
1777305612.327,281.346,698,0,1,1,0
1777305612.423,281.442,698,0,2,0,0
1777305612.535,281.554,697,0,1,1,0
1777305612.631,281.650,698,0,1,0,0
1777305612.743,281.762,698,0,0,0,0
1777305612.855,281.874,699,0,0,0,0
1777305612.952,281.970,697,0,0,0,0
1777305613.063,282.081,697,0,0,0,0
1777305613.159,282.178,698,0,1,1,0
1777305613.271,282.289,698,0,3,0,0
1777305613.367,282.385,698,0,3,3,0
1777305613.479,282.497,698,0,1,0,0
1777305613.590,282.609,700,0,2,2,0
1777305613.687,282.705,701,0,0,0,0
1777305613.799,282.817,701,0,0,0,0
1777305613.894,282.913,702,0,0,0,0
1777305614.006,283.025,701,0,0,0,0
1777305614.118,283.137,701,0,0,0,0
1777305614.214,283.233,701,0,1,0,0
1777305614.326,283.345,702,0,2,2,0
1777305614.422,283.441,702,0,1,0,0
1777305614.534,283.552,702,0,1,1,0
1777305614.630,283.649,702,0,0,0,0
1777305614.742,283.760,702,0,2,2,0
1777305614.854,283.872,702,0,0,0,0
1777305614.950,283.968,702,0,0,0,0
1777305615.062,284.080,702,0,0,0,0
1777305615.158,284.176,701,0,1,1,0
1777305615.270,284.288,701,0,2,0,0
1777305615.366,284.384,701,0,2,2,0
1777305615.477,284.496,702,0,1,0,0
1777305615.589,284.608,701,0,0,0,0
1777305615.686,284.704,702,0,0,0,0
1777305615.797,284.816,702,0,0,0,0
1777305615.893,284.912,702,0,1,0,0
1777305616.005,285.024,702,0,1,1,0
1777305616.101,285.120,701,0,2,0,0
1777305616.213,285.231,702,0,1,1,0
1777305616.325,285.343,703,0,2,0,0
1777305616.421,285.439,702,0,0,0,0
1777305616.533,285.551,702,0,0,0,0
1777305616.629,285.647,702,0,0,0,0
1777305616.741,285.759,702,0,0,0,0
1777305616.837,285.855,703,0,2,0,0
1777305616.949,285.967,702,0,2,2,0
1777305617.061,286.079,702,0,1,0,0
1777305617.158,286.176,702,0,1,1,0
1777305617.269,286.287,702,0,0,0,0
1777305617.365,286.383,702,0,0,0,0
1777305617.476,286.495,702,0,1,0,0
1777305617.574,286.592,701,0,2,2,0
1777305617.685,286.703,702,0,2,0,0
1777305617.798,286.815,702,0,1,1,0
1777305617.894,286.911,701,0,0,0,0
1777305618.005,287.023,702,0,0,0,0
1777305618.101,287.119,701,0,1,0,0
1777305618.212,287.230,701,0,2,2,0
1777305618.309,287.327,702,0,1,0,0
1777305618.423,287.440,702,0,1,1,0
1777305618.536,287.551,701,0,0,0,0
1777305618.630,287.647,702,0,0,0,0
1777305618.741,287.759,702,0,0,0,0
1777305618.836,287.854,702,0,2,0,0
1777305618.949,287.966,705,0,0,0,0
1777305619.047,288.062,702,0,1,0,0
1777305619.156,288.174,702,0,0,0,0
1777305619.268,288.286,702,0,1,0,0
1777305619.365,288.383,701,0,1,1,0
1777305619.475,288.494,702,0,1,0,0
1777305619.573,288.590,700,0,0,0,0
1777305619.684,288.701,699,0,0,0,0
1777305619.780,288.798,699,0,1,1,0
1777305619.892,288.910,696,0,1,0,0
1777305619.988,289.006,697,0,3,3,0
1777305620.100,289.118,697,0,0,0,0
1777305620.212,289.230,698,0,0,0,0
1777305620.308,289.326,699,0,0,0,0
1777305620.420,289.438,698,0,1,1,0
1777305620.516,289.533,698,0,3,0,0
1777305620.627,289.645,698,0,1,1,0
1777305620.723,289.741,698,0,0,0,0
1777305620.836,289.854,698,0,0,0,0
1777305620.947,289.965,697,0,0,0,0
1777305621.045,290.062,698,0,1,1,0
1777305621.154,290.173,698,0,1,0,0
1777305621.251,290.269,699,0,2,2,0
1777305621.367,290.383,698,0,1,0,0
1777305621.475,290.492,698,0,0,0,0
1777305621.570,290.588,698,0,0,0,0
1777305621.682,290.700,698,0,0,0,0
1777305621.779,290.797,697,0,1,0,0
1777305621.891,290.909,698,0,2,2,0
1777305621.987,291.005,697,0,2,0,0
1777305622.099,291.116,698,0,1,0,0
1777305622.195,291.212,696,0,0,0,0
1777305622.306,291.324,697,0,0,0,0
1777305622.419,291.436,697,0,0,0,0
1777305622.513,291.532,697,0,0,0,0
1777305622.627,291.644,699,0,0,0,0
1777305622.722,291.740,697,0,0,0,0
1777305622.834,291.852,697,0,1,1,0
1777305622.929,291.948,697,0,2,0,0
1777305623.042,292.060,698,0,1,1,0
1777305623.154,292.172,699,0,2,0,0
1777305623.249,292.268,697,0,1,1,0
1777305623.361,292.379,698,0,2,0,0
1777305623.458,292.476,698,0,1,1,0
1777305623.569,292.587,698,0,1,0,0
1777305623.669,292.687,697,0,1,1,0
1777305623.777,292.795,699,0,1,0,0
1777305623.889,292.907,699,0,1,1,0
1777305623.989,293.006,699,0,1,0,0
1777305624.103,293.120,699,0,2,2,0
1777305624.194,293.212,699,0,1,0,0
1777305624.304,293.323,699,0,2,2,0
1777305624.400,293.419,699,0,0,0,0
1777305624.514,293.531,699,0,1,1,0
1777305624.624,293.642,700,0,0,0,0
1777305624.723,293.739,701,0,0,0,0
1777305624.833,293.851,701,0,0,0,0
1777305624.946,293.962,701,0,0,0,0
1777305625.041,294.058,701,0,0,0,0
1777305625.153,294.170,701,0,0,0,0
1777305625.249,294.267,700,0,0,0,0
1777305625.361,294.378,701,0,0,0,0
1777305625.456,294.474,702,0,1,1,0
1777305625.569,294.586,700,0,0,0,0
1777305625.664,294.682,700,0,0,0,0
1777305625.775,294.794,701,0,0,0,0
1777305625.888,294.906,700,0,1,1,0
1777305625.986,295.002,700,0,0,0,0
1777305626.096,295.114,700,0,0,0,0
1777305626.192,295.210,699,0,0,0,0
1777305626.304,295.322,700,0,1,1,0
1777305626.403,295.418,700,0,1,0,0
1777305626.517,295.532,700,0,1,1,0
1777305626.623,295.642,700,0,1,0,0
1777305626.721,295.738,700,0,1,1,0
1777305626.836,295.852,700,0,1,0,0
1777305626.929,295.946,700,0,1,1,0
1777305627.040,296.057,700,0,1,0,0
1777305627.151,296.169,700,0,1,1,0
1777305627.249,296.266,701,0,1,0,0
1777305627.360,296.377,700,0,1,1,0
1777305627.456,296.474,701,0,1,0,0
1777305627.568,296.585,701,0,1,1,0
1777305627.665,296.682,703,0,1,0,0
1777305627.776,296.793,700,0,1,0,0
1777305627.872,296.889,702,0,0,0,0
1777305627.983,297.001,702,0,0,0,0
1777305628.096,297.113,702,0,0,0,0
1777305628.190,297.208,700,0,0,0,0
1777305628.303,297.321,701,0,0,0,0
1777305628.401,297.417,704,0,0,0,0
1777305628.510,297.528,706,0,0,0,0
1777305628.605,297.624,707,0,0,0,0
1777305628.718,297.736,705,0,1,1,0
1777305628.830,297.848,702,0,2,0,0
1777305628.927,297.944,694,0,1,1,0
1777305629.038,298.056,697,0,1,0,0
1777305629.139,298.154,710,0,2,2,0
1777305629.247,298.265,720,0,2,0,0
1777305629.358,298.376,721,0,3,3,0
1777305629.454,298.472,724,0,1,0,0
1777305629.566,298.584,723,0,1,1,0
1777305629.662,298.680,716,0,1,0,0
1777305629.774,298.792,720,0,1,1,0
1777305629.868,298.887,716,0,0,0,0
1777305629.983,299.000,711,0,0,0,0
1777305630.078,299.096,724,0,0,0,0
1777305630.190,299.208,724,0,0,0,0
1777305630.301,299.319,725,0,0,0,0
1777305630.399,299.416,724,0,0,0,0
1777305630.510,299.527,709,0,1,1,0
1777305630.606,299.624,718,0,1,0,0
1777305630.717,299.735,720,0,2,2,0
1777305630.813,299.831,719,0,2,0,0
1777305630.926,299.944,711,0,2,2,0
1777305631.037,300.055,715,0,2,0,0
1777305631.133,300.151,722,0,1,1,0
1777305631.245,300.263,724,0,1,0,0
1777305631.342,300.359,724,0,1,1,0
1777305631.453,300.471,710,0,0,0,0
1777305631.565,300.582,714,0,0,0,0
1777305631.661,300.678,719,0,0,0,0
1777305631.772,300.790,720,0,1,1,0
1777305631.870,300.888,717,0,1,0,0
1777305631.980,300.998,718,0,1,1,0
1777305632.078,301.095,725,0,2,0,0
1777305632.189,301.206,725,0,0,0,0
1777305632.284,301.302,725,0,0,0,0
1777305632.397,301.414,723,0,0,0,0
1777305632.509,301.526,711,0,0,0,0
1777305632.605,301.622,722,0,0,0,0
1777305632.716,301.734,723,0,1,1,0
1777305632.811,301.830,721,0,1,0,0
1777305632.925,301.942,715,0,3,3,0
1777305633.020,302.038,720,0,2,0,0
1777305633.133,302.150,727,0,1,1,0
1777305633.243,302.261,727,0,1,0,0
1777305633.339,302.357,725,0,0,0,0
1777305633.451,302.470,710,0,0,0,0
1777305633.549,302.566,717,0,0,0,0
1777305633.661,302.678,723,0,0,0,0
1777305633.772,302.789,723,0,0,0,0
1777305633.868,302.886,721,0,1,0,0
1777305633.980,302.997,710,0,2,2,0
1777305634.075,303.093,719,0,1,0,0
1777305634.188,303.205,726,0,2,2,0
1777305634.283,303.301,726,0,1,0,0
1777305634.394,303.412,714,0,1,1,0
1777305634.506,303.525,712,0,0,0,0
1777305634.603,303.622,721,0,0,0,0
1777305634.714,303.732,723,0,0,0,0
1777305634.809,303.828,723,0,0,0,0
1777305634.922,303.940,714,0,1,1,0
1777305635.018,304.036,713,0,1,0,0
1777305635.132,304.149,723,0,2,2,0
1777305635.227,304.244,725,0,2,0,0
1777305635.339,304.357,720,0,1,1,0
1777305635.451,304.468,710,0,1,0,0
1777305635.548,304.564,711,0,0,0,0
1777305635.658,304.676,718,0,0,0,0
1777305635.755,304.773,717,0,0,0,0
1777305635.866,304.884,710,0,0,0,0
1777305635.978,304.996,711,0,1,1,0
1777305636.074,305.092,723,0,2,0,0
1777305636.186,305.204,723,0,1,1,0
1777305636.281,305.299,723,0,1,0,0
1777305636.394,305.412,714,0,0,0,0
1777305636.488,305.507,705,0,0,0,0
1777305636.601,305.619,707,0,0,0,0
1777305636.714,305.731,710,0,0,0,0
1777305636.810,305.828,706,0,3,3,0
1777305636.921,305.939,707,0,1,0,0
1777305637.017,306.035,719,0,1,0,0
1777305637.129,306.147,721,0,1,1,0
1777305637.225,306.243,721,0,0,0,0
1777305637.337,306.355,720,0,0,0,0
1777305637.434,306.451,712,0,0,0,0
1777305637.545,306.563,704,0,1,1,0
1777305637.657,306.675,704,0,1,0,0
1777305637.754,306.771,705,0,1,1,0
1777305637.865,306.882,704,0,1,0,0
1777305637.961,306.979,711,0,1,1,0
1777305638.074,307.091,719,0,0,0,0
1777305638.184,307.202,722,0,0,0,0
1777305638.280,307.298,721,0,0,0,0
1777305638.393,307.411,714,0,0,0,0
1777305638.489,307.507,707,0,1,0,0
1777305638.601,307.618,706,0,1,1,0
1777305638.697,307.714,708,0,1,0,0
1777305638.808,307.826,707,0,2,2,0
1777305638.920,307.938,711,0,1,0,0
1777305639.017,308.034,714,0,1,1,0
1777305639.128,308.146,719,0,0,0,0
1777305639.224,308.242,719,0,0,0,0
1777305639.337,308.354,713,0,0,0,0
1777305639.432,308.450,707,0,0,0,0
1777305639.543,308.561,709,0,2,2,0
1777305639.639,308.657,712,0,2,0,0
1777305639.752,308.770,712,0,3,3,0
1777305639.863,308.881,709,0,1,0,0
1777305639.960,308.978,708,0,1,1,0
1777305640.071,309.089,711,0,0,0,0
1777305640.167,309.185,712,0,0,0,0
1777305640.279,309.297,710,0,0,0,0
1777305640.391,309.409,707,0,1,1,0
1777305640.488,309.505,708,0,1,0,0
1777305640.599,309.617,712,0,1,1,0
1777305640.695,309.713,713,0,3,0,0
1777305640.807,309.825,711,0,1,1,0
1777305640.904,309.921,707,0,1,0,0
1777305641.016,310.034,708,0,0,0,0
1777305641.131,310.144,710,0,0,0,0
1777305641.223,310.241,709,0,0,0,0
1777305641.335,310.352,707,0,2,0,0
1777305641.431,310.449,707,0,2,2,0
1777305641.542,310.560,711,0,1,0,0
1777305641.640,310.657,714,0,2,0,0
1777305641.750,310.769,713,0,0,0,0
1777305641.862,310.880,709,0,0,0,0
1777305641.959,310.976,707,0,0,0,0
1777305642.070,311.088,709,0,1,0,0
1777305642.166,311.184,710,0,1,1,0
1777305642.278,311.296,709,0,2,0,0
1777305642.374,311.392,708,0,2,2,0
1777305642.486,311.504,707,0,0,0,0
1777305642.597,311.615,709,0,0,0,0
1777305642.693,311.711,708,0,0,0,0
1777305642.805,311.823,707,0,0,0,0
1777305642.902,311.920,706,0,1,0,0
1777305643.015,312.032,709,0,1,1,0
1777305643.109,312.127,712,0,2,0,0
1777305643.222,312.239,712,0,0,0,0
1777305643.333,312.351,710,0,0,0,0
1777305643.430,312.447,707,0,0,0,0
1777305643.541,312.559,706,0,0,0,0
1777305643.638,312.655,707,0,2,2,0
1777305643.749,312.766,706,0,1,0,0
1777305643.845,312.863,705,0,2,2,0
1777305643.956,312.974,708,0,1,0,0
1777305644.069,313.087,711,0,0,0,0
1777305644.164,313.182,712,0,0,0,0
1777305644.277,313.294,712,0,0,0,0
1777305644.374,313.391,709,0,0,0,0
1777305644.485,313.502,706,0,0,0,0
1777305644.581,313.598,706,0,0,0,0
1777305644.692,313.710,706,0,2,0,0
1777305644.805,313.822,706,0,2,2,0
1777305644.900,313.918,709,0,1,0,0
1777305645.012,314.030,708,0,0,0,0
1777305645.107,314.126,710,0,0,0,0
1777305645.219,314.238,709,0,0,0,0
